Vehicle_ID,Manufacturer,Model,Year,,,,,,Price_USD,,,,,,Units_Sold_2024
2138,Toyota,Lexus RZ,2024,,,,,,"$111,842.89",,,,,,10998
2139,Skoda,Elroq (upcoming),2016,,,,,,"$127,004.94",,,,,,13313
2140,Lamborghini,Lanzador (upcoming EV),2016,,,,,,"$86,913.93",,,,,,9612
2141,Seat,Avenger,2021,,,,,,"$54,091.75",,,,,,19481
2142,Faraday Future,FF 91,2020,,,,,,"$61,113.95",,,,,,7818
2143,Geely,Geometry C,2020,,,,,,"$122,958.34",,,,,,17177
2144,XPeng,G9,2018,,,,,,"$126,567.54",,,,,,12274
2145,Maserati,Grecale Folgore,2018,,,,,,"$52,383.56",,,,,,1405
2146,Toyota,bZ4X,2022,,,,,,"$30,156.95",,,,,,3386
2147,Faraday Future,FF 91,2021,,,,,,"$81,825.75",,,,,,12913
2148,Peugeot,e-208,2018,,,,,,"$53,587.92",,,,,,18860
2149,Canoo,Lifestyle Vehicle,2015,,,,,,"$87,952.65",,,,,,8597
2150,Changan,Deepal S07,2024,,,,,,"$133,565.05",,,,,,12163
2151,Dacia,Bigster EV (upcoming),2023,,,,,,"$139,354.17",,,,,,13221
2152,Great Wall Motors,ORA Lightning Cat,2021,,,,,,"$139,716.30",,,,,,3108
2153,Ferrari,SF90 Stradale (PHEV),2017,,,,,,"$100,589.96",,,,,,16401
2154,Tesla,Model X,2023,,,,,,"$105,356.22",,,,,,14002
2155,Chevrolet,Silverado EV,2015,,,,,,"$117,690.13",,,,,,15153
2156,Zeekr,Zeekr 009,2025,,,,,,"$104,422.93",,,,,,18156
2157,Polestar,Polestar 5 (upcoming),2019,,,,,,"$92,310.89",,,,,,18049
2158,Mini,Mini Aceman,2020,,,,,,"$146,606.13",,,,,,5063
2159,GMC,Hummer EV Pickup,2016,,,,,,"$102,846.20",,,,,,8057
2160,XPeng,G9,2019,,,,,,"$101,180.23",,,,,,5352
2161,Jaguar,I-PACE,2025,,,,,,"$65,064.75",,,,,,12599
2162,Volkswagen,ID.2all,2015,,,,,,"$139,205.71",,,,,,11760
2163,Citroen,ë-Spacetourer,2024,,,,,,"$116,002.81",,,,,,5138
2164,Ford,F-150 Lightning,2023,,,,,,"$100,425.79",,,,,,17297
2165,Mini,Mini Aceman,2016,,,,,,"$142,423.23",,,,,,8578
2166,MG,MG ES5,2021,,,,,,"$121,464.84",,,,,,997
2167,Ferrari,SF90 Stradale (PHEV),2025,,,,,,"$140,094.00",,,,,,19704
2168,Faraday Future,FF 91,2020,,,,,,"$90,934.75",,,,,,14811
2169,Mahindra,Born Electric (upcoming range),2019,,,,,,"$114,964.73",,,,,,15811
2170,Great Wall Motors,ORA Ballet Cat,2015,,,,,,"$137,124.88",,,,,,8688
2171,Kia,EV9,2021,,,,,,"$109,078.92",,,,,,5529
2172,Zeekr,Zeekr 007,2019,,,,,,"$123,868.61",,,,,,9274
2173,Jaguar,I-PACE,2019,,,,,,"$63,950.12",,,,,,11912
2174,Faraday Future,FF 91,2016,,,,,,"$125,319.84",,,,,,11669
2175,Subaru,Solterra,2015,,,,,,"$39,534.92",,,,,,3063
2176,Dacia,Bigster EV (upcoming),2024,,,,,,"$123,412.37",,,,,,18866
2177,MG,MG5 EV,2025,,,,,,"$124,806.63",,,,,,1432
2178,XPeng,G9,2015,,,,,,"$142,851.72",,,,,,7739
2179,Lamborghini,Lanzador (upcoming EV),2023,,,,,,"$103,792.59",,,,,,14837
2180,XPeng,G6,2019,,,,,,"$65,877.32",,,,,,15752
2181,Ford,Explorer EV (Europe),2019,,,,,,"$53,294.93",,,,,,19460
2182,Rimac,Nevera,2025,,,,,,"$97,977.40",,,,,,12583
2183,Rivian,EDV (Electric Delivery Van),2024,,,,,,"$82,459.49",,,,,,19114
2184,Lamborghini,Lanzador (upcoming EV),2019,,,,,,"$149,519.96",,,,,,18892
2185,Polestar,Polestar 3,2019,,,,,,"$57,186.77",,,,,,12674
2186,Dacia,Jogger Hybrid,2018,,,,,,"$148,723.04",,,,,,19140
2187,Skoda,Enyaq Coupe,2025,,,,,,"$85,244.97",,,,,,4317
2188,Acura,ZDX (with GM Ultium),2025,,,,,,"$79,707.73",,,,,,11636
2189,Honda,Honda Prologue,2017,,,,,,"$91,212.19",,,,,,10675
2190,Acura,ZDX (with GM Ultium),2024,,,,,,"$79,061.75",,,,,,17806
2191,Acura,ZDX (with GM Ultium),2018,,,,,,"$79,290.79",,,,,,4222
2192,Rivian,EDV (Electric Delivery Van),2016,,,,,,"$88,927.87",,,,,,9682
2193,Opel,Mokka-e,2020,,,,,,"$114,394.86",,,,,,10372
2194,Canoo,Lifestyle Vehicle,2015,,,,,,"$137,621.99",,,,,,19508
2195,Volkswagen,ID.3,2021,,,,,,"$54,139.95",,,,,,9287
2196,Hyundai,Ioniq 5,2022,,,,,,"$79,348.02",,,,,,11133
2197,Nissan,Ariya,2017,,,,,,"$84,828.34",,,,,,4717
2198,Renault,Scenic E-Tech,2016,,,,,,"$131,455.05",,,,,,15150
2199,Opel,Corsa-e,2017,,,,,,"$112,578.73",,,,,,7580
2200,Acura,ZDX (with GM Ultium),2019,,,,,,"$134,504.74",,,,,,4760
2201,Dacia,Jogger Hybrid,2015,,,,,,"$93,398.47",,,,,,2255
2202,Audi,Q4 e-tron,2019,,,,,,"$102,815.01",,,,,,6654
2203,Tesla,Model X,2022,,,,,,"$114,066.87",,,,,,7644
2204,Geely,Geometry A,2025,,,,,,"$145,998.83",,,,,,5558
2205,Skoda,Enyaq,2018,,,,,,"$107,033.26",,,,,,12287
2206,Fisker,Ocean,2022,,,,,,"$114,173.39",,,,,,6199
2207,Dacia,Jogger Hybrid,2022,,,,,,"$89,948.12",,,,,,11481
2208,Dacia,Bigster EV (upcoming),2020,,,,,,"$141,767.49",,,,,,12080
2209,Ferrari,Roma PHEV,2021,,,,,,"$108,306.36",,,,,,4216
2210,Mini,Mini Cooper SE,2016,,,,,,"$33,166.75",,,,,,9120
2211,Tesla,Cybertruck,2016,,,,,,"$89,951.30",,,,,,17166
2212,Changan,Deepal S07,2022,,,,,,"$76,283.66",,,,,,19657
2213,Subaru,Solterra,2015,,,,,,"$73,442.04",,,,,,3936
2214,BYD,Dolphin,2018,,,,,,"$117,672.84",,,,,,15301
2215,Toyota,Lexus UX 300e,2023,,,,,,"$96,119.61",,,,,,16355
2216,Cadillac,Lyriq,2020,,,,,,"$66,827.39",,,,,,5814
2217,Ford,Mustang Mach-E,2016,,,,,,"$81,094.29",,,,,,18631
2218,Jeep,Grand Cherokee 4xe (PHEV),2018,,,,,,"$59,437.88",,,,,,16895
2219,Renault,Kangoo E-Tech,2020,,,,,,"$112,745.51",,,,,,15730
2220,Jaguar,I-PACE,2017,,,,,,"$74,206.78",,,,,,2710
2221,Genesis,G80 Electric,2023,,,,,,"$98,118.96",,,,,,16218
2222,Great Wall Motors,ORA Ballet Cat,2016,,,,,,"$55,401.95",,,,,,10827
2223,Fisker,Ocean,2024,,,,,,"$62,600.87",,,,,,13687
2224,GMC,Hummer EV SUV,2018,,,,,,"$124,918.98",,,,,,7465
2225,Genesis,GV80 Electric,2019,,,,,,"$47,508.83",,,,,,4923
2226,Tesla,Model S,2023,,,,,,"$142,567.83",,,,,,8041
2227,Geely,Geometry C,2018,,,,,,"$68,994.09",,,,,,3031
2228,Mazda,MX-30,2021,,,,,,"$64,059.88",,,,,,12759
2229,Dacia,Jogger Hybrid,2017,,,,,,"$133,211.58",,,,,,11158
2230,Great Wall Motors,ORA Ballet Cat,2015,,,,,,"$59,980.24",,,,,,3550
2231,Lucid Motors,Lucid Gravity,2017,,,,,,"$30,054.61",,,,,,16862
2232,Cadillac,Celestiq,2021,,,,,,"$53,009.40",,,,,,16970
2233,Cadillac,Lyriq,2020,,,,,,"$82,709.38",,,,,,10787
2234,Peugeot,e-3008,2024,,,,,,"$42,317.28",,,,,,9314
2235,Citroen,ë-C4,2018,,,,,,"$99,729.71",,,,,,5317
2236,Nissan,Leaf,2022,,,,,,"$90,730.65",,,,,,11927
2237,Subaru,Solterra,2023,,,,,,"$76,270.21",,,,,,18897
2238,Rimac,Nevera,2017,,,,,,"$41,804.87",,,,,,5597
2239,Mazda,MX-30,2023,,,,,,"$47,706.18",,,,,,7952
2240,Tesla,Model 3,2020,,,,,,"$94,427.56",,,,,,6484
2241,Acura,ZDX (with GM Ultium),2025,,,,,,"$66,286.07",,,,,,5848
2242,Seat,Avenger,2015,,,,,,"$74,444.51",,,,,,9294
2243,Faraday Future,FF 91,2020,,,,,,"$82,424.16",,,,,,7665
2244,Lamborghini,Lanzador (upcoming EV),2017,,,,,,"$91,354.71",,,,,,17998
2245,Zeekr,Zeekr 001,2022,,,,,,"$108,085.62",,,,,,19729
2246,Jeep,Grand Cherokee 4xe (PHEV),2016,,,,,,"$108,096.08",,,,,,108
2247,Great Wall Motors,ORA Lightning Cat,2015,,,,,,"$109,034.70",,,,,,16533
2248,Dacia,Bigster EV (upcoming),2017,,,,,,"$139,434.33",,,,,,5613
2249,BYD,Atto 3,2020,,,,,,"$119,099.52",,,,,,11612
2250,Peugeot,e-208,2015,,,,,,"$57,647.10",,,,,,10983
2251,Nissan,Ariya,2016,,,,,,"$61,297.78",,,,,,6511
2252,Porsche,Macan EV,2025,,,,,,"$136,421.16",,,,,,14520
2253,Skoda,Elroq (upcoming),2020,,,,,,"$49,347.77",,,,,,2304
2254,Subaru,Solterra,2018,,,,,,"$58,888.54",,,,,,863
2255,Polestar,Polestar 2,2023,,,,,,"$144,220.20",,,,,,2483
2256,Honda,e:Ny1,2023,,,,,,"$37,521.74",,,,,,2104
2257,Ferrari,Ferrari EV (2025+),2024,,,,,,"$45,403.10",,,,,,6715
2258,Subaru,Solterra,2016,,,,,,"$65,307.45",,,,,,7681
2259,BYD,Seal,2022,,,,,,"$149,820.78",,,,,,15212
2260,Mini,Mini Electric,2022,,,,,,"$138,746.77",,,,,,7134
2261,Great Wall Motors,ORA Lightning Cat,2025,,,,,,"$98,851.29",,,,,,1272
2262,BYD,Han EV,2024,,,,,,"$127,018.54",,,,,,1003
2263,Jeep,Recon (upcoming),2019,,,,,,"$88,135.20",,,,,,10659
2264,Mini,Mini Cooper SE,2017,,,,,,"$122,064.88",,,,,,7467
2265,Rimac,Nevera,2022,,,,,,"$38,964.41",,,,,,11349
2266,Skoda,Elroq (upcoming),2020,,,,,,"$142,436.39",,,,,,15334
2267,MG,MG4 Electric,2025,,,,,,"$33,754.03",,,,,,10169
2268,Citroen,ë-C4,2016,,,,,,"$74,047.32",,,,,,10178
2269,Zeekr,Zeekr 007,2022,,,,,,"$82,008.44",,,,,,13579
2270,Hyundai,Kona Electric,2015,,,,,,"$48,843.62",,,,,,15190
2271,Volkswagen,ID.5,2021,,,,,,"$60,764.04",,,,,,16823
2272,Faraday Future,FF 91,2022,,,,,,"$130,977.70",,,,,,6279
2273,Hyundai,Ioniq 7 (upcoming),2019,,,,,,"$112,720.77",,,,,,19486
2274,Canoo,Pickup,2015,,,,,,"$117,460.47",,,,,,10833
2275,NIO,ET9,2020,,,,,,"$38,764.74",,,,,,4505
2276,NIO,ET5,2022,,,,,,"$33,965.83",,,,,,13888
2277,Genesis,GV70 Electric,2020,,,,,,"$80,930.41",,,,,,18706
2278,GMC,Hummer EV SUV,2019,,,,,,"$132,122.22",,,,,,4169
2279,Genesis,GV80 Electric,2015,,,,,,"$51,956.69",,,,,,16750
2280,Seat,Avenger,2025,,,,,,"$33,631.18",,,,,,14780
2281,BYD,Seal,2019,,,,,,"$86,803.32",,,,,,8037
2282,Subaru,Solterra,2019,,,,,,"$93,848.73",,,,,,14990
2283,Faraday Future,FF 91,2018,,,,,,"$133,841.24",,,,,,798
2284,Mercedes-Benz,EQE SUV,2019,,,,,,"$35,222.81",,,,,,4631
2285,Peugeot,e-3008,2022,,,,,,"$73,268.27",,,,,,7130
2286,BYD,Han EV,2025,,,,,,"$106,154.57",,,,,,11714
2287,Skoda,Enyaq,2021,,,,,,"$117,109.05",,,,,,14955
2288,MG,MG ZS EV,2017,,,,,,"$134,889.82",,,,,,9170
2289,Mercedes-Benz,EQB,2024,,,,,,"$42,283.44",,,,,,12761
2290,Mini,Mini Cooper SE,2016,,,,,,"$144,840.21",,,,,,17429
2291,Cadillac,Lyriq,2015,,,,,,"$50,364.98",,,,,,6759
2292,Rivian,R1S,2019,,,,,,"$124,504.43",,,,,,6131
2293,Canoo,Pickup,2016,,,,,,"$120,790.84",,,,,,17102
2294,Ferrari,Ferrari EV (2025+),2021,,,,,,"$38,193.98",,,,,,18605
2295,Lucid Motors,Lucid Air,2023,,,,,,"$104,723.61",,,,,,6316
2296,Hyundai,Ioniq 6,2023,,,,,,"$84,464.22",,,,,,607
2297,Cadillac,Lyriq,2022,,,,,,"$48,794.65",,,,,,10595
2298,Li Auto,L7,2017,,,,,,"$138,831.96",,,,,,968
2299,Mercedes-Benz,EQB,2015,,,,,,"$133,646.90",,,,,,9164
2300,Volvo,XC40 Recharge,2015,,,,,,"$71,945.83",,,,,,19257
2301,Ferrari,SF90 Stradale (PHEV),2019,,,,,,"$59,772.92",,,,,,11112
2302,Maserati,Grecale Folgore,2019,,,,,,"$140,262.98",,,,,,8495
2303,Ford,Mustang Mach-E,2022,,,,,,"$102,572.90",,,,,,12375
2304,Honda,e:Ny1,2022,,,,,,"$118,293.10",,,,,,2819
2305,XPeng,P5,2022,,,,,,"$90,480.45",,,,,,14893
2306,BMW,i3,2017,,,,,,"$61,916.38",,,,,,14370
2307,Tesla,Model X,2022,,,,,,"$38,192.66",,,,,,19316
2308,Citroen,ë-C4,2018,,,,,,"$55,001.14",,,,,,2371
2309,Polestar,Polestar 2,2015,,,,,,"$43,816.67",,,,,,226
2310,Maserati,Grecale Folgore,2020,,,,,,"$102,689.87",,,,,,13292
2311,Genesis,GV70 Electric,2017,,,,,,"$111,558.43",,,,,,16329
2312,Zeekr,Zeekr 001,2015,,,,,,"$124,461.54",,,,,,2599
2313,Mini,Mini Cooper SE,2019,,,,,,"$39,893.78",,,,,,11723
2314,Dacia,Bigster EV (upcoming),2019,,,,,,"$130,000.81",,,,,,16366
2315,Audi,Q4 e-tron,2017,,,,,,"$60,083.11",,,,,,18741
2316,Hyundai,Ioniq 5,2017,,,,,,"$97,582.43",,,,,,220
2317,Dacia,Bigster EV (upcoming),2023,,,,,,"$125,408.24",,,,,,12447
2318,Tesla,Model X,2020,,,,,,"$137,033.17",,,,,,14749
2319,BYD,Dolphin,2021,,,,,,"$35,624.27",,,,,,4576
2320,Zeekr,Zeekr 009,2020,,,,,,"$37,442.77",,,,,,15979
2321,Changan,Deepal S07,2019,,,,,,"$112,432.69",,,,,,15316
2322,Volvo,EX90,2025,,,,,,"$79,786.27",,,,,,8099
2323,Lucid Motors,Lucid Air,2023,,,,,,"$32,378.18",,,,,,11588
2324,MG,MG5 EV,2020,,,,,,"$72,657.50",,,,,,14990
2325,Fisker,Pear (upcoming),2023,,,,,,"$135,563.39",,,,,,13900
2326,Zeekr,Zeekr X,2025,,,,,,"$119,345.97",,,,,,12683
2327,Seat,Avenger,2024,,,,,,"$133,285.39",,,,,,12888
2328,Maserati,GranTurismo Folgore,2017,,,,,,"$100,782.57",,,,,,2964
2329,Volkswagen,ID.Buzz,2022,,,,,,"$149,616.97",,,,,,3304
2330,Jaguar,I-PACE,2025,,,,,,"$117,721.16",,,,,,1168
2331,XPeng,G9,2021,,,,,,"$148,249.33",,,,,,10585
2332,Skoda,Elroq (upcoming),2016,,,,,,"$143,327.97",,,,,,4624
2333,Lotus,Emeya,2018,,,,,,"$31,737.92",,,,,,18514
2334,VinFast,VF 9,2015,,,,,,"$54,265.40",,,,,,7720
2335,Pininfarina,Battista,2017,,,,,,"$72,551.88",,,,,,11060
2336,Subaru,Solterra,2019,,,,,,"$42,690.33",,,,,,5873
2337,Dacia,Jogger Hybrid,2017,,,,,,"$60,562.00",,,,,,17681
2338,Genesis,GV80 Electric,2023,,,,,,"$55,826.21",,,,,,7243
2339,Jaguar,I-PACE,2017,,,,,,"$110,154.90",,,,,,6126
2340,Chevrolet,Silverado EV,2025,,,,,,"$116,056.97",,,,,,8224
2341,Canoo,Lifestyle Vehicle,2024,,,,,,"$48,757.21",,,,,,13040
2342,MG,MG4 Electric,2020,,,,,,"$68,352.92",,,,,,7144
2343,Tesla,Model S,2024,,,,,,"$147,056.35",,,,,,10836
2344,XPeng,G9,2023,,,,,,"$108,506.70",,,,,,9405
2345,Fisker,Pear (upcoming),2023,,,,,,"$119,827.74",,,,,,16864
2346,Kia,EV9,2021,,,,,,"$79,006.57",,,,,,7173
2347,Peugeot,e-3008,2017,,,,,,"$106,491.31",,,,,,8702
2348,Fisker,Pear (upcoming),2024,,,,,,"$45,655.41",,,,,,10056
2349,BMW,iX,2024,,,,,,"$88,402.77",,,,,,4869
2350,Mini,Mini Electric,2024,,,,,,"$115,955.90",,,,,,14172
2351,Genesis,GV80 Electric,2018,,,,,,"$55,490.12",,,,,,14362
2352,Ford,E-Transit,2019,,,,,,"$112,539.96",,,,,,6893
2353,Li Auto,L8,2025,,,,,,"$70,246.83",,,,,,12353
2354,Ferrari,SF90 Stradale (PHEV),2018,,,,,,"$127,754.12",,,,,,19848
2355,Mercedes-Benz,G-Class Electric (upcoming),2015,,,,,,"$110,636.88",,,,,,3281
2356,Cadillac,Optiq (upcoming),2021,,,,,,"$127,650.66",,,,,,8907
2357,Cadillac,Celestiq,2015,,,,,,"$144,849.17",,,,,,18397
2358,Volvo,C40 Recharge,2016,,,,,,"$118,944.19",,,,,,16186
2359,Cadillac,Lyriq,2025,,,,,,"$135,198.93",,,,,,5910
2360,Tesla,Roadster (upcoming),2017,,,,,,"$141,381.68",,,,,,159
2361,Lamborghini,Revuelto (PHEV),2016,,,,,,"$101,376.52",,,,,,8024
2362,Mini,Mini Cooper SE,2022,,,,,,"$30,684.38",,,,,,6965
2363,Mazda,Mazda EV (upcoming models),2023,,,,,,"$139,577.44",,,,,,1919
2364,Seat,Avenger,2015,,,,,,"$131,251.93",,,,,,17868
2365,Lucid Motors,Lucid Gravity,2025,,,,,,"$50,127.75",,,,,,5831
2366,Seat,Avenger,2023,,,,,,"$84,104.19",,,,,,7216
2367,Kia,EV9,2022,,,,,,"$138,642.80",,,,,,13136
2368,MG,MG ZS EV,2016,,,,,,"$119,036.44",,,,,,6186
2369,XPeng,G9,2017,,,,,,"$34,895.50",,,,,,6839
2370,Nissan,Ariya,2025,,,,,,"$63,721.43",,,,,,17288
2371,MG,MG5 EV,2017,,,,,,"$57,922.19",,,,,,227
2372,Genesis,GV70 Electric,2015,,,,,,"$70,769.10",,,,,,5354
2373,Mercedes-Benz,G-Class Electric (upcoming),2025,,,,,,"$97,764.94",,,,,,2071
2374,Honda,e:Ny1,2021,,,,,,"$104,154.12",,,,,,2167
2375,Great Wall Motors,ORA Ballet Cat,2019,,,,,,"$85,306.59",,,,,,14274
2376,Lamborghini,Lanzador (upcoming EV),2018,,,,,,"$83,739.72",,,,,,8075
2377,Mini,Mini Aceman,2016,,,,,,"$143,859.70",,,,,,13634
2378,Jeep,Wagoneer S,2017,,,,,,"$34,681.26",,,,,,15292
2379,Volkswagen,ID.4,2025,,,,,,"$66,640.04",,,,,,4874
2380,GMC,Hummer EV SUV,2025,,,,,,"$96,675.45",,,,,,19912
2381,Rivian,EDV (Electric Delivery Van),2020,,,,,,"$138,136.99",,,,,,19871
2382,Subaru,Solterra,2019,,,,,,"$96,868.41",,,,,,18123
2383,Lamborghini,Lanzador (upcoming EV),2025,,,,,,"$70,018.84",,,,,,3419
2384,Zeekr,Zeekr X,2018,,,,,,"$45,983.11",,,,,,13618
2385,XPeng,G6,2023,,,,,,"$85,124.41",,,,,,10042
2386,Toyota,Lexus RZ,2017,,,,,,"$99,103.63",,,,,,18160
2387,Dacia,Bigster EV (upcoming),2017,,,,,,"$43,159.28",,,,,,16092
2388,GMC,Hummer EV Pickup,2019,,,,,,"$82,911.25",,,,,,18675
2389,BYD,Tang EV,2015,,,,,,"$147,788.67",,,,,,5813
2390,Polestar,Polestar 2,2020,,,,,,"$118,818.03",,,,,,7818
2391,Great Wall Motors,ORA Ballet Cat,2025,,,,,,"$119,373.26",,,,,,19344
2392,Jaguar,I-PACE,2021,,,,,,"$83,504.87",,,,,,17002
2393,Cadillac,Optiq (upcoming),2025,,,,,,"$122,729.19",,,,,,72
2394,Renault,5 E-Tech,2016,,,,,,"$52,469.57",,,,,,7432
2395,Volkswagen,ID.3,2017,,,,,,"$114,241.95",,,,,,12475
2396,Cadillac,Optiq (upcoming),2022,,,,,,"$107,679.76",,,,,,15587
2397,Mahindra,XUV400,2018,,,,,,"$147,570.67",,,,,,19648
2398,Changan,Deepal S07,2025,,,,,,"$103,056.52",,,,,,19687
2399,Maserati,Grecale Folgore,2021,,,,,,"$41,964.60",,,,,,145
2400,Canoo,Lifestyle Vehicle,2024,,,,,,"$134,948.72",,,,,,13943
2401,Tesla,Cybertruck,2021,,,,,,"$77,135.50",,,,,,9534
2402,NIO,ET9,2025,,,,,,"$93,167.64",,,,,,11437
2403,Acura,ZDX (with GM Ultium),2020,,,,,,"$106,909.17",,,,,,13675
2404,BYD,Seal,2022,,,,,,"$119,938.14",,,,,,5588
2405,Canoo,MPDV,2023,,,,,,"$89,012.86",,,,,,8970
2406,Skoda,Enyaq Coupe,2020,,,,,,"$111,437.23",,,,,,11122
2407,Chevrolet,Silverado EV,2015,,,,,,"$115,739.84",,,,,,7254
2408,Maserati,GranTurismo Folgore,2016,,,,,,"$59,718.93",,,,,,5491
2409,Toyota,bZ4X,2023,,,,,,"$136,217.28",,,,,,17081
2410,Genesis,G80 Electric,2020,,,,,,"$34,928.02",,,,,,1581
2411,Lucid Motors,Lucid DreamDrive,2025,,,,,,"$40,420.46",,,,,,5922
2412,Nissan,Leaf,2016,,,,,,"$112,098.42",,,,,,16340
2413,VinFast,VF 9,2022,,,,,,"$72,849.66",,,,,,3631
2414,Pininfarina,Battista,2018,,,,,,"$36,062.63",,,,,,17608
2415,Renault,5 E-Tech,2018,,,,,,"$111,445.80",,,,,,15221
2416,Ford,Explorer EV (Europe),2019,,,,,,"$82,801.97",,,,,,15647
2417,Mercedes-Benz,EQS,2021,,,,,,"$84,379.91",,,,,,18572
2418,Canoo,Pickup,2017,,,,,,"$125,712.83",,,,,,17897
2419,Maserati,GranTurismo Folgore,2023,,,,,,"$136,840.62",,,,,,12585
2420,Renault,Scenic E-Tech,2024,,,,,,"$127,979.96",,,,,,19142
2421,Nissan,Ariya,2016,,,,,,"$135,462.86",,,,,,2265
2422,Jeep,Recon (upcoming),2022,,,,,,"$112,182.68",,,,,,13877
2423,Ford,E-Transit,2015,,,,,,"$112,943.08",,,,,,8842
2424,Zeekr,Zeekr 001,2025,,,,,,"$31,509.22",,,,,,11470
2425,Rimac,Nevera,2022,,,,,,"$121,233.69",,,,,,11634
2426,BMW,i7,2021,,,,,,"$86,171.52",,,,,,13807
2427,Lamborghini,Lanzador (upcoming EV),2015,,,,,,"$78,879.86",,,,,,2351
2428,Rivian,EDV (Electric Delivery Van),2020,,,,,,"$74,574.02",,,,,,4215
2429,Ford,Explorer EV (Europe),2024,,,,,,"$121,177.35",,,,,,19874
2430,Peugeot,e-2008,2016,,,,,,"$89,359.27",,,,,,5912
2431,Canoo,MPDV,2016,,,,,,"$46,097.17",,,,,,6678
2432,Citroen,Ami,2016,,,,,,"$149,543.43",,,,,,145
2433,VinFast,VF 7,2017,,,,,,"$54,730.21",,,,,,19922
2434,Subaru,Solterra,2015,,,,,,"$119,339.11",,,,,,5705
2435,Geely,Geometry C,2021,,,,,,"$57,512.19",,,,,,421
2436,Maserati,Grecale Folgore,2025,,,,,,"$148,196.18",,,,,,3374
2437,Genesis,GV70 Electric,2023,,,,,,"$55,091.74",,,,,,9952
2438,Porsche,Taycan,2025,,,,,,"$63,585.73",,,,,,5669
2439,Mini,Mini Aceman,2019,,,,,,"$105,953.02",,,,,,14687
2440,Pininfarina,Battista,2022,,,,,,"$126,748.58",,,,,,14944
2441,Volkswagen,ID.Buzz,2021,,,,,,"$102,435.89",,,,,,16475
2442,Tesla,Roadster (upcoming),2016,,,,,,"$79,638.71",,,,,,13563
2443,Volkswagen,ID.7,2017,,,,,,"$98,099.62",,,,,,4293
2444,Subaru,Solterra,2024,,,,,,"$68,380.78",,,,,,17565
2445,Pininfarina,Battista,2015,,,,,,"$99,914.47",,,,,,4641
2446,Ferrari,Ferrari EV (2025+),2025,,,,,,"$31,831.80",,,,,,12545
2447,Lamborghini,Lanzador (upcoming EV),2025,,,,,,"$149,429.51",,,,,,7034
2448,Lamborghini,Revuelto (PHEV),2016,,,,,,"$87,208.29",,,,,,8199
2449,Volvo,EX90,2020,,,,,,"$113,582.33",,,,,,19298
2450,Mahindra,Born Electric (upcoming range),2015,,,,,,"$59,278.65",,,,,,8865
2451,Lamborghini,Lanzador (upcoming EV),2018,,,,,,"$90,313.64",,,,,,4476
2452,Faraday Future,FF 91,2021,,,,,,"$89,440.54",,,,,,462
2453,Opel,Mokka-e,2021,,,,,,"$31,559.53",,,,,,14770
2454,Lotus,Evija,2020,,,,,,"$117,415.69",,,,,,18168
2455,Toyota,bZ4X,2018,,,,,,"$92,841.10",,,,,,17745
2456,Honda,Honda e (discontinued),2017,,,,,,"$99,950.95",,,,,,9627
2457,Mini,Mini Aceman,2019,,,,,,"$118,599.68",,,,,,17768
2458,Geely,Emgrand EV,2021,,,,,,"$76,469.10",,,,,,10149
2459,Genesis,GV70 Electric,2024,,,,,,"$64,412.41",,,,,,5278
2460,Citroen,Ami,2025,,,,,,"$51,643.26",,,,,,10122
2461,Hyundai,Ioniq 6,2016,,,,,,"$86,388.48",,,,,,19428
2462,Dacia,Jogger Hybrid,2015,,,,,,"$147,907.91",,,,,,7806
2463,Tesla,Model 3,2021,,,,,,"$134,629.64",,,,,,11193
2464,Audi,e-tron GT,2021,,,,,,"$113,761.62",,,,,,9845
2465,Skoda,Elroq (upcoming),2023,,,,,,"$108,563.42",,,,,,3375
2466,Rimac,Nevera,2022,,,,,,"$85,193.64",,,,,,13556
2467,Tesla,Cybertruck,2023,,,,,,"$56,800.73",,,,,,1691
2468,Acura,ZDX (with GM Ultium),2020,,,,,,"$99,370.06",,,,,,1756
2469,Audi,Q4 e-tron,2020,,,,,,"$94,249.74",,,,,,15203
2470,NIO,ET7,2025,,,,,,"$112,562.40",,,,,,5893
2471,Acura,ZDX (with GM Ultium),2015,,,,,,"$120,890.93",,,,,,5079
2472,Renault,Scenic E-Tech,2016,,,,,,"$114,203.73",,,,,,6076
2473,Polestar,Polestar 4,2016,,,,,,"$37,730.90",,,,,,2802
2474,Opel,Corsa-e,2015,,,,,,"$138,549.47",,,,,,297
2475,Geely,Emgrand EV,2023,,,,,,"$90,449.46",,,,,,1955
2476,Li Auto,L8,2023,,,,,,"$105,012.82",,,,,,5729
2477,Nissan,Leaf,2020,,,,,,"$141,949.03",,,,,,9617
2478,Chevrolet,Bolt EV,2022,,,,,,"$31,713.78",,,,,,16371
2479,Ferrari,SF90 Stradale (PHEV),2025,,,,,,"$114,883.73",,,,,,12720
2480,Polestar,Polestar 5 (upcoming),2021,,,,,,"$73,539.98",,,,,,14867
2481,NIO,ET9,2017,,,,,,"$91,374.01",,,,,,1433
2482,Mini,Mini Electric,2017,,,,,,"$32,110.50",,,,,,3471
2483,NIO,ET9,2019,,,,,,"$88,992.78",,,,,,2495
2484,Fisker,Ocean,2017,,,,,,"$98,668.26",,,,,,501
2485,Changan,SL03,2024,,,,,,"$33,064.13",,,,,,7667
2486,Mini,Mini Electric,2016,,,,,,"$68,014.73",,,,,,5825
